DATE,RF Fixed_ret_Long,RF Fixed_ret_Short,RF Fixed_ret_LS,Market
2013-02-28,-0.0008682486368343234,0.005101937800645828,-0.005970186437480152,0.0033390338299795984
2013-03-28,0.029177865013480186,0.019168268889188766,0.01000959612429142,0.03395857363939285
2013-04-30,-0.005331455264240503,0.004662776831537485,-0.009994232095777988,8.432939648628234e-06
2013-05-31,0.03279766067862511,0.05111216381192207,-0.018314503133296967,0.027902016439475118
2013-06-28,-0.00481942854821682,-0.017387136816978455,0.012567708268761635,-0.010538624529726804
2013-07-31,0.07943572103977203,0.061196643859148026,0.018239077180624008,0.057026231102645396
2013-08-30,-0.017104217782616615,-0.012381792068481445,-0.00472242571413517,-0.01946027996018529
2013-09-30,0.07475148141384125,0.05633242428302765,0.0184190571308136,0.05300434753298759
2013-10-31,0.022282037883996964,0.03675200417637825,-0.014469966292381287,0.025572860706597568
2013-11-29,0.05195826664566994,0.001697531552053988,0.05026073509361595,0.026402290572877973
2013-12-31,0.036770910024642944,0.027693534269928932,0.009077375754714012,0.02638427196070552
2014-01-31,0.05530954524874687,-0.036945100873708725,0.0922546461224556,-0.0005549702018470271
2014-02-28,0.06853940337896347,0.042385783046483994,0.026153620332479477,0.04559881538152695
2014-03-31,-0.026098065078258514,0.004228312987834215,-0.03032637806609273,-0.0012844413140555844
2014-04-30,-0.06897997111082077,-0.010049864649772644,-0.058930106461048126,-0.027771329320967198
2014-05-30,0.0030456699896603823,0.006944748107343912,-0.00389907811768353,0.004822508339202614
2014-06-30,0.05697586387395859,0.03217874839901924,0.024797115474939346,0.042480500601232055
2014-07-31,-0.06316874176263809,-0.030231451615691185,-0.03293729014694691,-0.04141161274164915
2014-08-29,0.046853166073560715,0.023769211024045944,0.02308395504951477,0.034911181032657626
2014-09-30,-0.07508128136396408,-0.04407833144068718,-0.0310029499232769,-0.049184178933501244
2014-10-31,-0.014900499023497105,0.030722226947546005,-0.04562272597104311,0.014910875319037587
2014-11-28,0.005090748891234398,-0.005249239504337311,0.010339988395571709,-0.0038804246578365564
2014-12-31,-0.012682082131505013,0.009681162424385548,-0.02236324455589056,-0.0009714035026263445
2015-01-30,-0.00846036896109581,-0.01650133542716503,0.008040966466069221,-0.022437381278723478
2015-02-27,0.06348074227571487,0.04651298373937607,0.016967758536338806,0.056170127168297765
2015-03-31,-0.016791772097349167,0.0010673538781702518,-0.01785912597551942,-0.0049992035550531
2015-04-30,0.010957743041217327,0.010792982764542103,0.0001647602766752243,0.009784269169904292
2015-05-29,0.01593984290957451,0.006009994074702263,0.009929848834872246,0.003729399292205926
2015-06-30,-0.010508095845580101,-0.016105923801660538,0.005597827956080437,-0.013322931341826915
2015-07-31,-0.049875807017087936,-0.04527759924530983,-0.004598207771778107,-0.03149586110375822
2015-08-31,-0.06039492413401604,-0.04963572323322296,-0.010759200900793076,-0.05201084055006504
2015-09-30,-0.07154187560081482,-0.07239634543657303,0.0008544698357582092,-0.056027406454086305
2015-10-30,0.07623062282800674,0.03954501822590828,0.036685604602098465,0.052898471057415006
2015-11-30,0.021290242671966553,0.006100818049162626,0.015189424622803926,0.005815277190413326
2015-12-31,-0.050392601639032364,-0.04819170758128166,-0.002200894057750702,-0.04105737991631031
2016-01-29,-0.10137970000505447,-0.08992204070091248,-0.011457659304141998,-0.08463391587138176
2016-02-29,0.006974018644541502,0.01768774725496769,-0.010713728610426188,0.0053528378484770656
2016-03-31,0.09390664100646973,0.09553566575050354,-0.0016290247440338135,0.08006681874394417
2016-04-29,0.020004788413643837,0.04662077873945236,-0.026615990325808525,0.04221054781228304
2016-05-31,-0.0040243249386549,-0.012626523151993752,0.008602198213338852,-0.0024359329603612424
2016-06-30,0.00537789287045598,0.009759848937392235,-0.0043819560669362545,0.0020134424907155336
2016-07-29,0.0615009181201458,0.03691096603870392,0.02458995208144188,0.05142604485154152
2016-08-31,0.006978020537644625,0.01228922326117754,-0.005311202723532915,0.013776326715014876
2016-09-30,0.03121032565832138,0.012665905989706516,0.018544419668614864,0.013935772696277127
2016-10-31,-0.08225174993276596,-0.039326075464487076,-0.042925674468278885,-0.04650107957422733
2016-11-30,0.056536756455898285,0.06278520822525024,-0.006248451769351959,0.05847858674824238
2016-12-30,-0.02291802316904068,0.012919503264129162,-0.03583752643316984,0.01606265511363745
2017-01-31,0.05779019743204117,0.013137374073266983,0.044652823358774185,0.02512544794008136
2017-02-28,0.00019601687381509691,0.017628127709031105,-0.017432110835216008,0.016137262947449927
2017-03-31,-0.004816906061023474,0.009748760610818863,-0.014565666671842337,0.005617891811925802
2017-04-28,-0.002531897509470582,0.006630409508943558,-0.00916230701841414,0.0018204043270088732
2017-05-31,-0.03189878538250923,-0.015488000586628914,-0.016410784795880318,-0.016942941409070045
2017-06-30,0.024318479001522064,0.014467409811913967,0.009851069189608097,0.023793117702007295
2017-07-31,0.005526178516447544,-0.0026796660386025906,0.008205844555050135,0.006325001851655543
2017-08-31,-0.017476430162787437,-0.01687447726726532,-0.0006019528955221176,-0.012113721761852502
2017-09-29,0.04583188518881798,0.0481969378888607,-0.0023650527000427246,0.050577758625149724
2017-10-31,0.007276666350662708,-0.006211172789335251,0.01348783913999796,-0.0010409641574369744
2017-11-30,0.02001901902258396,0.04221440106630325,-0.02219538204371929,0.02047003894113004
2017-12-29,0.00520541425794363,0.016467062756419182,-0.011261648498475552,0.01161355646327138
2018-01-31,0.05086975172162056,0.02380196563899517,0.02706778608262539,0.026892878860235215
2018-02-28,-0.053320642560720444,-0.04628243297338486,-0.0070382095873355865,-0.04229956828057766
2018-03-29,-0.010317962616682053,-0.01124332845211029,0.0009253658354282379,0.0005697481334209442
2018-04-30,-0.0018221031641587615,0.02038712054491043,-0.022209223709069192,0.008257724822033196
2018-05-31,0.06953732669353485,0.03851032257080078,0.03102700412273407,0.03763742428272963
2018-06-29,-0.011821786873042583,0.001379157416522503,-0.013200944289565086,0.0022229016409255563
2018-07-31,-0.01104430016130209,0.008963304571807384,-0.020007604733109474,0.003855024476069957
2018-08-31,0.02227167598903179,0.020553477108478546,0.0017181988805532455,0.021945548243820667
2018-09-28,-0.02243911847472191,-0.017868584021925926,-0.004570534452795982,-0.015386942494660615
2018-10-31,-0.12740279734134674,-0.0925736203789711,-0.03482917696237564,-0.09210860542953014
2018-11-30,-0.03194631636142731,-0.006370097398757935,-0.025576218962669373,-0.002687737892847508
2018-12-31,-0.16022178530693054,-0.12673908472061157,-0.03348270058631897,-0.1124219298362732
2019-01-31,0.1801382303237915,0.1314316689968109,0.04870656132698059,0.12631109803915025
2019-02-28,0.05878837779164314,0.04130975529551506,0.017478622496128082,0.04200950991362333
2019-03-29,0.004261086229234934,-0.006977859418839216,0.01123894564807415,-0.00883921878412366
2019-04-30,-0.011308180168271065,0.024219179525971413,-0.03552735969424248,0.01905404105782509
2019-05-31,-0.10394024848937988,-0.0837160050868988,-0.02022424340248108,-0.07275826334953309
2019-06-28,0.04681187495589256,0.023548509925603867,0.023263365030288696,0.04694776609539986
2019-07-31,-0.03242877498269081,0.003753301687538624,-0.036182076670229435,-0.007340955012477934
2019-08-30,-0.05052002891898155,-0.07124937325716019,0.020729344338178635,-0.04678979152813554
2019-09-30,-0.007228279020637274,0.03476392477750778,-0.041992203798145056,0.017046812520129608
2019-10-31,-0.0015660780481994152,0.0020107452291995287,-0.003576823277398944,0.0017507078213384376
2019-11-29,0.04957211762666702,0.033575497567653656,0.015996620059013367,0.026469228509813546
2019-12-31,0.08110867440700531,0.03234940022230148,0.04875927418470383,0.04393641911447048
2020-01-31,-0.0007217612001113594,-0.02877926453948021,0.02805750333936885,-0.020050901704235003
2020-02-28,-0.07723023742437363,-0.058209966868162155,-0.01902027055621147,-0.07885919585824012
2020-03-31,-0.22588323056697845,-0.2739465832710266,0.04806335270404816,-0.2271835520863533
2020-04-30,0.21158121526241302,0.19417038559913635,0.017410829663276672,0.16432855352759362
2020-05-29,0.09098973870277405,0.07691331952810287,0.014076419174671173,0.06439145393669606
2020-06-30,0.10497993975877762,0.050321489572525024,0.054658450186252594,0.05799690149724483
2020-07-31,0.0538887158036232,0.04977067932486534,0.004118036478757858,0.036144888517446815
2020-08-31,0.006567744072526693,0.07863779366016388,-0.07207004958763719,0.03693951009772718
2020-09-30,-0.029023615643382072,-0.035545818507671356,0.006522202864289284,-0.03197228126227856
2020-10-30,-0.001762699568644166,-0.020962312817573547,0.01919961324892938,0.0006205032821526401
2020-11-30,0.20263373851776123,0.21871648728847504,-0.016082748770713806,0.1857154667377472
2020-12-31,0.09705255925655365,0.0731969028711319,0.023855656385421753,0.07370722889900208
2021-01-29,0.1563389152288437,0.0764162540435791,0.07992266118526459,0.07491896599531174
2021-02-26,0.04852151870727539,0.08228084444999695,-0.03375932574272156,0.07283846391364932
2021-03-31,-0.04421437531709671,0.044600121676921844,-0.08881449699401855,0.006958343042060733
2021-04-30,-0.028579706326127052,-0.010011839680373669,-0.018567866645753384,0.010631208773702383
2021-05-28,0.003832968883216381,-0.00998698640614748,0.013819955289363861,0.010458654232206755
2021-06-30,0.03202902153134346,0.027566412463784218,0.004462609067559242,0.021533206617459656
2021-07-30,-0.06138461083173752,-0.06724779307842255,0.005863182246685028,-0.04246551245450973
2021-08-31,0.02521338500082493,0.010371480137109756,0.014841904863715172,0.017044182564131916
2021-09-30,-0.031447891145944595,-0.03227401524782181,0.0008261241018772125,-0.031257596984505656
2021-10-29,0.014638934284448624,-0.0006238464266061783,0.015262780711054802,0.02173978593200445
2021-11-30,-0.09825500100851059,-0.034135665744543076,-0.06411933526396751,-0.054526882246136665
